306903,-2,-30,-258
306904,38,-36,-267
306905,56,-59,-327
306906,35,-46,-337
306907,57,3,-310
306908,66,3,-368
306909,61,-26,-343
306910,60,-1,-355
306911,38,-22,-389
306912,34,-40,-311
306913,39,-44,-316
306914,44,-28,-388
306915,38,8,-314
306916,32,16,-328
306917,48,1,-359
306918,34,3,-298
306919,34,11,-329
306920,33,-8,-358
306921,30,-2,-278
306922,31,8,-295
306923,25,32,-296
306924,23,67,-236
306925,38,21,-273
306926,26,7,-355
306927,16,36,-302
306928,35,3,-321
306929,56,-41,-343
306930,24,49,-283
306931,31,78,-339
306932,48,55,-332
306933,21,54,-290
306934,2,46,-310
306935,-5,13,-244
306936,60,110,-173
306937,6,29,-253
306938,-8,44,-271
306939,4,50,-231
306940,8,70,-262
306941,-3,16,-232
306942,-48,-7,-207
306943,-54,-29,-242
306944,-88,-37,-177
306945,-76,-15,-126
306946,-88,16,-165
306947,-127,30,-122
306948,-97,16,-94
306949,-111,-2,-142
306950,-92,-52,-128
306951,-24,-44,-104
306952,-32,-58,-205
306953,-55,-33,-201
306954,-30,-48,-171
306955,-31,-74,-206
306956,-15,-94,-205
306957,-12,-77,-241
306958,-22,-80,-268
306959,-42,-71,-221
306960,-29,-33,-231
306961,-20,-67,-254
306962,-8,-66,-206
306963,-23,-56,-234
306964,-46,-96,-232
306965,-57,-69,-218
306966,-13,-63,-246
306967,-10,-71,-240
306968,-27,-46,-214
306969,-33,-53,-253
306970,-25,-86,-247
306971,-31,-44,-210
306972,-24,-48,-240
306973,-26,-52,-238
306974,-30,-32,-230
306975,-18,-40,-253
306976,-34,-51,-241
306977,-27,-43,-222
306978,10,-62,-266
306979,-4,-45,-246
306980,-18,-26,-228
306981,-1,-44,-268
306982,17,-30,-243
306983,40,-31,-209
306984,47,-52,-281
306985,-28,-35,-248
306986,-8,-9,-261
306987,15,-7,-362
306988,45,-14,-340
306989,37,-23,-297
306990,22,-58,-291
306991,2,13,-263
306992,6,15,-247
306993,55,-41,-280
306994,12,-9,-253
306995,40,-8,-280
306996,52,4,-296
306997,20,16,-243
306998,32,-4,-305
306999,15,-12,-304
307000,-19,33,-210
307001,-12,-9,-229
307002,-36,8,-188
307003,-39,38,-162
307004,-25,51,-145
307005,-73,-16,-208
307006,-70,-27,-143
307007,-59,-34,-216
307008,-39,-62,-189
307009,-71,-60,-173
307010,-45,-81,-177
307011,-45,-38,-195
307012,-31,-60,-124
307013,-30,-71,-231
307014,-14,-72,-189
307015,-3,-59,-184
307016,15,-70,-244
307017,-3,-38,-298
307018,-5,-80,-234
307019,11,-38,-286
307020,-33,-55,-244
307021,-29,-53,-231
307022,-14,-50,-307
307023,-23,-61,-241
307024,-27,-87,-235
307025,-12,-104,-285
307026,1,-71,-223
307027,18,-51,-216
307028,0,-56,-317
307029,-11,-56,-268
307030,26,-48,-252
307031,35,-65,-319
307032,26,-60,-282
307033,41,-53,-292
307034,57,-36,-353
307035,47,-10,-325
307036,40,15,-365
307037,65,-12,-339
307038,24,28,-308
307039,32,57,-288
307040,-6,61,-293
307041,-40,113,-222
307042,10,154,-261
307043,-16,108,-255
307044,-7,52,-189
307045,-46,-25,-187
307046,-89,-23,-183
307047,-109,62,-106
307048,-64,61,-156
307049,-43,30,-169
307050,-46,-1,-109
307051,-31,-13,-207
307052,-48,-63,-223
307053,-59,-133,-178
307054,-14,-131,-246
307055,14,-116,-240
307056,42,-41,-220
307057,-12,15,-264
307058,-46,-47,-225
307059,-32,-49,-231
307060,3,-75,-276
307061,-17,-67,-241
307062,24,-26,-248
307063,28,28,-332
307064,9,60,-281
307065,45,44,-306
307066,63,-6,-365
307067,70,-36,-360
307068,48,15,-363
307069,57,10,-377
307070,7,58,-332
307071,16,78,-270
307072,6,79,-279
307073,-12,101,-220
307074,6,22,-241
307075,4,31,-264
307076,-1,49,-230
307077,18,51,-242
307078,11,33,-255
307079,13,-8,-216
307080,19,-43,-250
307081,-13,-39,-259
307082,-4,-20,-203
307083,22,-14,-231
307084,-14,-30,-249
307085,-22,8,-205
307086,-29,-8,-241
307087,-35,-19,-222
307088,-26,-20,-124
307089,-35,-4,-201
307090,-40,24,-167
307091,-80,31,-140
307092,-72,-4,-173
307093,-66,-12,-130
307094,-51,-1,-116
307095,-54,-35,-118
307096,-84,-30,-66
307097,-81,26,-139
307098,-46,3,-134
307099,-11,-8,-110
307100,-29,-53,-196
307101,-68,-74,-246
307102,-69,-104,-178
307103,-30,-106,-223
307104,-19,-85,-264
307105,-31,-104,-217
307106,-53,-21,-249
307107,-51,-58,-240
307108,-56,-36,-239
307109,8,-41,-297
307110,43,-57,-342
307111,14,18,-306
307112,18,14,-263
307113,9,-4,-286
307114,10,18,-272
307115,25,-35,-285
307116,59,-32,-312
307117,47,-17,-226
307118,30,5,-336
307119,17,38,-296
307120,17,37,-229
307121,12,23,-332
307122,34,-30,-295
307123,5,-6,-236
307124,34,24,-302
307125,25,15,-274
307126,22,47,-261
307127,13,3,-311
307128,15,-18,-270
307129,-2,24,-233
307130,-5,18,-281
307131,-7,27,-212
307132,-13,72,-193
307133,-9,79,-210
307134,-49,52,-179
307135,-26,59,-223
307136,-12,20,-198
307137,-50,30,-147
307138,-29,22,-195
307139,-8,8,-175
307140,-27,3,-113
307141,-28,-45,-189
307142,-21,-68,-220
307143,-71,-20,-182
307144,-50,-29,-178
307145,-69,-64,-165
307146,-77,-30,-149
307147,-55,-15,-163
307148,-81,-30,-174
307149,-84,-13,-157
307150,-20,-21,-166
307151,-42,-18,-178
307152,-56,-7,-136
307153,-31,-2,-176
307154,-42,-36,-179
307155,-39,-26,-154
307156,-22,-60,-154
307157,-85,-48,-168
307158,-87,-23,-150
307159,-62,-44,-184
307160,-78,-26,-187
307161,-47,-40,-168
