1,17,1,251
2,16,2,250
3,17,3,247
4,16,2,254
5,16,2,250
6,15,4,248
7,19,1,253
8,20,1,253
9,15,2,252
10,17,1,245
11,16,3,255
12,16,1,256
13,17,3,249
14,19,2,246
15,19,2,252
16,15,2,256
17,16,2,249
18,18,2,247
19,16,1,255
20,16,4,253
21,17,2,254
22,17,1,253
23,18,2,253
24,17,3,255
25,18,3,247
26,17,3,250
27,17,1,253
28,15,3,248
29,14,2,251
30,16,2,254
31,18,1,249
32,16,5,251
33,17,2,249
34,0,-29,181
35,17,-3,247
36,17,2,252
37,15,2,251
38,15,3,254
39,17,0,245
40,13,7,252
41,16,16,259
42,17,2,254
43,15,3,253
44,13,1,255
45,28,4,245
46,22,8,254
47,16,4,258
48,16,2,247
49,17,5,254
50,13,4,254
51,21,3,253
52,16,4,255
53,16,1,250
54,17,1,245
55,14,3,256
56,17,0,254
57,16,2,246
58,17,4,248
59,14,7,256
60,15,3,254
61,16,2,252
62,17,2,252
63,16,0,253
64,13,13,243
65,16,4,255
66,12,4,248
67,19,3,250
68,18,3,257
69,13,2,250
70,17,5,247
71,19,3,248
72,19,3,251
73,16,2,234
74,15,1,253
75,21,3,247
76,22,1,253
77,17,1,254
78,17,2,255
79,15,3,248
80,13,2,248
81,18,2,253
82,17,3,251
83,13,5,246
84,16,3,262
85,16,2,262
86,15,0,254
87,15,2,251
88,18,-1,251
89,13,12,244
90,17,2,258
91,12,5,255
92,18,7,246
93,17,1,256
94,16,5,252
95,15,3,251
96,21,0,252
97,17,2,254
98,13,3,254
99,17,1,254
100,17,0,252
101,15,3,252
102,16,8,261
103,18,3,262
104,15,3,252
105,18,3,254
106,23,3,256
107,18,1,255
108,17,2,249
109,18,1,249
110,14,3,251
111,13,2,255
112,14,-2,246
113,16,1,254
114,18,4,247
115,17,3,253
116,17,3,252
117,16,3,251
118,17,1,251
119,14,2,251
120,19,3,255
121,16,2,253
122,14,2,250
123,17,6,251
124,14,2,248
125,16,1,249
126,17,2,250
127,15,3,251
128,16,3,254
129,16,0,254
130,18,1,237
131,15,3,251
132,13,3,253
133,14,4,252
134,18,2,246
135,15,1,247
136,16,4,254
137,17,2,252
138,24,1,248
139,22,1,253
140,18,4,250
141,17,2,249
142,17,2,255
143,13,-3,252
144,24,5,251
145,20,2,249
146,16,3,256
147,18,5,248
148,16,2,250
149,15,1,250
150,22,2,251
151,14,1,251
152,16,0,245
153,16,4,248
154,18,3,254
155,20,3,254
156,15,4,254
157,16,2,250
158,15,3,251
159,18,3,252
160,15,4,250
161,16,3,254
162,21,3,252
163,16,0,248
164,17,3,256
165,18,1,253
166,14,0,252
167,17,5,247
168,21,1,255
169,14,1,254
170,21,5,250
171,17,2,253
172,15,3,255
173,17,1,250
174,17,-1,250
175,15,2,249
176,17,2,250
177,18,0,246
178,17,4,253
179,16,2,247
180,23,4,256
181,29,2,252
182,14,2,251
183,16,1,252
184,14,4,254
185,13,-2,253
186,26,5,251
187,21,2,255
188,17,3,253
189,19,5,251
190,17,2,251
191,14,1,252
192,16,0,251
193,14,3,251
194,20,0,253
195,15,1,254
196,16,2,250
197,17,2,249
198,17,1,253
199,21,2,256
200,15,2,253
201,15,2,250
202,19,0,252
203,19,4,248
204,23,4,253
205,19,2,252
206,14,5,253
207,18,4,252
208,16,4,255
209,13,1,255
210,22,4,245
211,21,3,252
212,14,3,255
213,19,4,254
214,18,3,253
215,16,1,253
216,16,4,255
217,16,0,254
218,16,2,252
219,18,3,233
220,16,2,255
221,16,0,249
222,17,6,251
223,10,-3,254
224,18,7,257
225,17,1,253
226,16,4,255
227,13,2,251
228,23,4,250
229,15,7,253
230,13,5,252
231,16,1,252
232,17,5,255
233,15,3,254
234,17,0,251
235,11,4,259
236,16,6,248
237,16,2,255
238,16,0,255
239,17,2,252
240,16,0,254
241,16,2,240
242,15,3,252
243,15,2,249
244,18,3,253
245,11,6,249
246,19,1,263
247,15,4,249
248,16,2,251
249,20,3,253
250,16,3,252
251,15,6,247
252,16,2,255
253,16,1,255
254,16,-2,249
255,18,4,251
256,15,2,251
257,14,2,253
258,17,3,248
259,15,3,250
260,15,1,247
261,18,2,253
262,20,5,251
263,16,1,255
264,16,0,248
265,18,4,240
266,15,2,252
267,18,2,255
268,18,3,253
269,14,-4,246
270,15,2,250
271,16,2,254
272,18,6,250
273,15,6,253
274,23,0,255
275,15,8,251
276,17,6,254
277,12,2,245
278,18,1,244
279,16,4,249
280,14,0,250
281,23,2,257
282,20,3,251
283,15,1,254
284,15,3,254
285,16,-1,252
286,16,1,250
287,14,4,251
288,16,1,250
289,17,2,251
290,14,1,246
291,16,2,248
292,15,6,258
293,16,3,256
294,19,4,251
295,17,2,250
296,23,4,256
297,20,2,254
298,14,3,249
299,14,2,252
300,13,2,251
301,19,3,246
302,20,4,254
303,17,1,256
304,17,2,250
305,15,6,254
306,17,0,252
307,19,4,251
308,18,2,254
309,16,7,252
310,15,3,251
311,20,1,250
312,17,3,248
313,17,4,246
314,16,2,253
315,18,0,250
316,15,0,246
317,17,2,250
318,15,5,252
319,15,-3,254
320,17,2,251
321,15,3,254
322,15,3,251
323,20,2,252
324,14,1,251
325,13,9,246
326,16,3,256
327,16,2,257
328,20,2,243
329,13,2,255
330,17,0,253
331,17,6,246
332,17,-2,252
333,16,3,249
334,16,4,252
335,18,1,255
336,18,1,253
337,17,1,252
338,16,5,235
339,14,2,254
340,16,1,252
341,20,3,251
342,15,3,244
343,17,1,260
344,17,5,255
345,15,4,250
346,16,4,255
347,16,2,255
348,14,5,247
349,18,2,259
350,15,3,253
351,20,4,241
352,18,4,255
353,15,3,256
354,16,4,251
355,18,1,251
356,14,5,252
357,15,3,246
358,16,4,254
359,20,3,249
360,17,4,253
361,16,4,251
362,17,1,248
363,14,2,253
364,15,4,252
365,23,4,256
366,16,3,256
367,15,5,243
368,16,5,248
369,14,1,254
370,18,1,251
371,21,4,253
372,19,3,253
373,17,4,252
374,17,6,252
375,16,1,255
376,17,2,251
377,19,5,251
378,15,6,250
379,18,2,258
380,19,3,251
381,18,0,247
382,19,4,251
383,18,1,251
384,13,12,246
385,15,3,260
386,15,4,256
387,15,2,256
388,19,0,251
389,30,6,254
390,20,2,254
391,15,4,249
392,17,3,252
393,12,0,245
394,19,4,253
395,20,1,251
396,15,3,250
397,19,6,248
398,17,2,252
399,14,2,255
400,20,3,251
401,19,6,244
402,17,2,255
403,17,2,248
404,20,2,251
405,18,3,253
406,16,1,250
407,18,3,253
408,16,3,253
409,15,2,254
410,16,1,257
411,16,6,245
412,17,0,254
413,16,0,255
414,17,1,252
415,17,2,260
416,16,0,253
417,15,3,252
418,18,5,258
419,19,2,251
420,15,3,247
421,23,11,251
422,21,4,254
423,14,2,256
424,16,1,251
425,22,-2,247
426,17,4,254
427,22,3,257
428,20,4,249
429,18,2,249
430,18,0,250
431,14,4,247
432,18,3,253
433,16,3,253
434,12,2,250
435,18,3,251
436,16,5,250
437,17,1,251
438,14,0,252
439,16,2,251
440,19,3,248
441,16,0,251
442,16,2,253
443,14,2,260
444,18,4,237
445,18,1,253
446,19,2,253
447,18,2,249
448,29,8,246
449,23,7,252
450,17,3,252
451,17,4,252
452,19,3,251
453,16,1,254
454,23,0,250
455,16,7,249
456,16,0,250
457,17,1,251
458,18,5,246
459,22,2,253
460,15,1,252
461,16,2,254
462,18,5,251
463,14,1,247
464,19,3,253
465,19,3,255
466,12,11,250
467,15,3,260
468,15,3,262
469,14,2,249
470,15,3,251
471,16,1,255
472,13,13,247
473,15,3,258
474,15,1,257
475,17,5,253
476,12,2,248
477,19,3,248
478,15,6,252
479,15,1,251
480,14,0,252
481,16,2,251
482,17,2,255
483,19,3,254
484,16,2,253
485,17,0,252
486,16,4,235
487,19,1,251
488,15,4,253
489,24,5,252
490,21,9,259
491,15,10,256
492,15,2,252
493,18,4,247
494,18,4,252
495,15,1,252
496,16,-1,251
497,20,0,252
498,16,3,250
499,16,3,256
500,17,4,254
501,18,1,250
502,14,5,250
503,20,3,250
504,15,5,255
505,16,1,250
506,16,3,244
507,18,3,247
508,17,3,252
509,17,1,250
510,15,1,250
511,17,2,252
512,13,2,255
513,29,3,249
514,17,2,254
515,17,2,252
516,19,3,255
517,16,2,252
518,16,1,246
519,16,1,252
520,17,1,251
521,16,4,253
522,19,0,255
523,18,2,253
524,18,3,253
525,19,3,249
526,19,1,253
527,20,1,255
528,19,1,253
529,17,4,251
530,18,0,254
531,14,2,254
532,17,1,250
533,16,1,255
534,16,2,256
535,17,3,250
536,21,7,251
537,16,3,252
538,17,1,251
539,17,6,253
540,17,3,252
541,14,-3,250
542,16,2,252
543,20,0,253
544,18,3,245
545,15,2,257
546,16,1,252
547,15,4,253
548,15,4,254
549,17,2,249
550,17,2,251
551,17,7,257
552,17,3,254
553,20,-2,256
554,18,1,254
555,16,2,253
556,19,1,235
557,17,3,245
558,11,8,243
559,14,10,253
560,20,2,255
561,15,3,248
562,20,5,249
563,15,-6,251
564,15,4,251
565,16,2,254
566,17,2,254
567,21,0,250
568,18,2,249
569,17,1,254
570,17,8,256
571,15,1,252
572,19,0,244
573,18,3,254
574,18,1,247
575,15,4,243
576,15,0,255
577,15,1,255
578,18,4,242
579,16,3,253
580,21,9,246
581,17,2,252
582,18,1,249
583,24,4,254
584,19,2,249
585,20,1,255
586,23,0,250
587,17,10,258
588,18,2,256
589,16,3,250
590,14,4,253
591,18,2,249
592,15,2,254
593,19,1,257
594,17,3,247
595,15,3,254
596,19,5,251
597,17,1,253
598,17,2,252
599,16,4,257
600,17,2,247
601,15,2,247
602,18,2,251
603,14,-3,252
604,17,2,254
605,21,5,254
606,17,1,252
607,14,4,244
608,17,4,247
609,18,2,260
610,17,4,251
611,17,5,253
612,15,3,251
613,16,0,251
614,17,0,225
