565400,54,26,-321
565401,-1,-29,-283
565402,-30,-61,-235
565403,-51,-39,-184
565404,-63,1,-117
565405,-66,21,-177
565406,8,98,-219
565407,26,96,-270
565408,-11,89,-317
565409,55,-9,-307
565410,39,-68,-360
565411,-11,-63,-234
565412,-23,-73,-232
565413,-50,-52,-161
565414,-83,-5,-86
565415,-2,38,-203
565416,-34,48,-269
565417,44,-60,-337
565418,-10,-84,-301
565419,-45,-121,-242
565420,-67,-70,-167
565421,-37,2,-106
565422,-63,15,-252
565423,-58,50,-250
565424,38,-53,-286
565425,46,-44,-347
565426,-29,-11,-244
565427,-31,-63,-262
565428,-31,-62,-145
565429,-71,34,-102
565430,0,-26,-203
565431,-5,-28,-239
565432,-40,46,-253
565433,7,-57,-429
565434,7,0,-315
565435,-15,-22,-248
565436,-32,-88,-221
565437,-99,-46,-132
565438,-29,-43,-193
565439,0,17,-219
565440,-1,46,-300
565441,90,-23,-351
565442,15,-4,-283
565443,-28,-47,-221
565444,-81,-81,-140
565445,-68,-30,-123
565446,-25,78,-194
565447,26,40,-293
565448,7,8,-348
565449,-57,-22,-242
565450,-98,-33,-237
565451,-101,29,-150
565452,-23,49,-230
565453,-28,65,-316
565454,36,-28,-284
565455,-23,-38,-248
565456,-16,-98,-232
565457,-85,-25,-107
565458,-49,53,-231
565459,-76,61,-315
565460,5,-10,-337
565461,17,-35,-245
565462,26,-122,-213
565463,-38,-26,-96
565464,-56,29,-241
565465,-27,78,-261
565466,34,25,-364
565467,50,-30,-305
565468,-26,-72,-267
565469,-29,-71,-205
565470,-41,-21,-109
565471,-51,10,-173
565472,2,42,-244
565473,14,32,-285
565474,64,-19,-332
565475,9,-18,-261
565476,1,-84,-225
565477,-55,-61,-159
565478,-42,-9,-104
565479,40,17,-209
565480,44,78,-263
565481,93,-1,-363
565482,24,-47,-280
565483,-11,-79,-229
565484,-30,-37,-187
565485,-81,-7,-122
565486,2,-1,-183
565487,46,47,-252
565488,77,-4,-285
565489,90,-4,-284
565490,-20,-7,-312
565491,-13,-131,-245
565492,-38,-24,-106
565493,12,-6,-186
565494,8,41,-233
565495,13,58,-298
565496,-1,-15,-368
565497,-17,-83,-254
565498,-16,-59,-200
565499,-60,-38,-153
565500,-11,-35,-202
565501,19,25,-251
565502,44,-57,-378
565503,-36,-53,-291
565504,19,-109,-216
565505,9,-42,-186
565506,-29,-44,-131
565507,18,-65,-210
565508,31,49,-279
565509,39,73,-285
565510,97,-1,-349
565511,46,-39,-304
565512,-17,-33,-213
565513,-8,-72,-206
565514,-31,-53,-156
565515,-39,-22,-129
565516,-9,-30,-207
565517,-11,42,-240
565518,22,35,-258
565519,87,-41,-346
565520,-22,-12,-281
565521,-15,-66,-229
565522,-49,-16,-218
565523,-84,-24,-99
565524,-64,29,-167
565525,58,-12,-251
565526,7,23,-208
565527,36,-39,-329
565528,45,-67,-366
565529,11,-43,-224
565530,1,-45,-228
565531,-52,-20,-150
565532,-39,21,-173
565533,0,38,-227
565534,17,13,-243
565535,49,-11,-330
565536,6,-40,-311
565537,-31,-104,-241
565538,-45,-43,-150
565539,-81,33,-161
565540,11,2,-207
565541,53,7,-215
565542,56,-13,-306
565543,35,-66,-356
565544,-35,-46,-238
565545,10,-118,-251
565546,-20,-67,-174
565547,-74,-26,-132
565548,-26,-33,-221
565549,-6,40,-250
565550,48,-2,-249
565551,95,-76,-362
565552,8,-64,-241
565553,22,-109,-178
565554,-40,-68,-99
565555,-84,21,-190
565556,31,88,-251
565557,26,36,-315
565558,50,15,-342
565559,6,-6,-307
565560,-35,-53,-261
565561,-94,27,-128
565562,-13,6,-190
565563,4,50,-274
565564,5,37,-314
565565,25,-18,-290
565566,-51,-96,-264
565567,-98,-30,-185
565568,-17,-25,-227
565569,5,42,-244
565570,34,1,-321
565571,18,-37,-316
565572,-45,-81,-249
565573,-57,-30,-211
565574,-56,10,-170
565575,-22,-4,-205
565576,-23,35,-221
565577,39,-29,-369
565578,-24,46,-305
565579,-36,-22,-277
565580,-50,-57,-185
565581,-94,52,-189
565582,-2,98,-250
565583,26,45,-336
565584,20,13,-351
565585,-20,3,-273
565586,-27,-76,-191
565587,-76,46,-140
565588,-46,66,-287
565589,2,26,-292
565590,66,-34,-316
565591,15,-11,-244
565592,-12,-79,-228
565593,-71,23,-137
565594,-60,26,-199
565595,-23,90,-238
565596,18,48,-272
565597,62,-32,-323
565598,-27,-53,-229
565599,-55,-34,-212
565600,-69,13,-164
565601,6,76,-216
565602,31,79,-291
565603,51,-18,-337
565604,-41,-68,-215
565605,-44,-34,-135
565606,-35,-28,-164
565607,20,44,-224
565608,65,38,-278
565609,70,-9,-306
565610,-38,-9,-252
565611,-26,-86,-255
565612,-52,-63,-86
565613,-36,-2,-147
565614,-64,103,-251
565615,-8,101,-308
565616,33,31,-327
565617,2,-28,-245
565618,-47,-56,-155
565619,-37,-53,-63
565620,-24,1,-243
565621,11,-17,-265
565622,60,6,-263
565623,7,-56,-229
565624,-37,-63,-158
565625,-73,1,-100
565626,-42,-9,-245
565627,-46,50,-237
565628,33,31,-349
565629,22,1,-337
565630,-72,-19,-193
565631,-63,-52,-178
565632,-114,-27,-127
565633,-51,1,-202
565634,-22,62,-242
565635,46,-6,-356
565636,36,12,-286
565637,-22,-5,-279
565638,-53,-80,-241
565639,-94,-24,-120
565640,-85,-15,-182
565641,29,51,-221
565642,19,67,-332
565643,64,-14,-342
565644,-2,-33,-231
565645,-38,-62,-251
565646,-76,-64,-180
565647,-23,-5,-179
565648,-1,58,-242
565649,43,50,-280
565650,104,9,-337
565651,60,-9,-340
565652,24,-76,-266
565653,-10,-99,-233
565654,-13,-81,-166
565655,-56,-22,-146
565656,-15,-4,-173
565657,30,54,-222
565658,7,34,-276
565659,95,-32,-299
565660,17,-37,-288
565661,-26,-113,-230
565662,0,-84,-152
565663,-59,-1,-159
565664,4,28,-237
565665,32,92,-223
565666,67,-41,-338
565667,7,-90,-274
565668,-30,-118,-208
565669,-37,-87,-241
565670,-61,28,-142
565671,54,45,-202
565672,50,60,-251
565673,48,-14,-274
565674,13,-68,-350
565675,-45,-133,-288
565676,-47,-117,-203
565677,14,6,-115
565678,34,55,-194
565679,8,182,-233
565680,53,54,-360
565681,64,-80,-336
565682,24,-142,-209
565683,6,-112,-228
565684,-86,-16,-120
565685,-33,64,-171
565686,2,88,-250
565687,2,24,-280
565688,64,-71,-287
565689,-16,-103,-267
565690,-39,-146,-218
565691,-53,-30,-144
565692,-34,-4,-135
565693,18,28,-185
565694,3,86,-255
565695,52,1,-295
565696,29,-28,-333
565697,-6,-70,-251
565698,-14,-91,-264
565699,-69,19,-155
565700,-37,45,-217
565701,12,46,-249
565702,14,97,-277
565703,57,38,-377
565704,21,-44,-262
565705,29,-89,-164
565706,-58,-42,-137
565707,-53,3,-201
565708,15,143,-249
565709,27,106,-381
565710,5,20,-347
565711,-23,-45,-214
565712,30,-109,-213
565713,-21,-44,-116
565714,-12,5,-178
565715,-42,69,-249
565716,-23,95,-329
565717,-9,65,-333
565718,25,-30,-277
565719,19,-94,-198
565720,-66,-25,-140
565721,-34,-7,-251
565722,16,54,-230
565723,107,3,-303
565724,94,-24,-285
565725,12,17,-210
565726,-54,29,-184
565727,-103,31,-163
565728,-27,12,-226
565729,28,13,-262
565730,74,-13,-372
565731,62,11,-294
565732,14,-54,-242
565733,-42,-42,-202
565734,-65,-12,-136
565735,37,-6,-224
565736,35,36,-244
565737,63,8,-396
565738,-11,-39,-339
565739,-49,-88,-247
565740,-46,-39,-177
565741,-38,-1,-180
565742,5,52,-219
565743,77,45,-303
565744,57,-15,-334
565745,-32,-63,-241
565746,-20,-97,-171
565747,-20,-9,-136
565748,37,20,-195
565749,57,70,-237
565750,12,8,-358
565751,-9,-8,-321
565752,-25,-51,-214
565753,-26,-90,-181
565754,-30,15,-156
565755,35,43,-256
565756,17,20,-308
565757,39,-18,-343
565758,10,-18,-269
565759,-28,-94,-265
565760,-73,-15,-186
565761,-96,9,-166
565762,-32,-11,-225
565763,-12,68,-247
565764,36,-35,-371
565765,-31,-26,-284
565766,-42,-59,-228
565767,-54,-29,-119
565768,-22,-20,-163
565769,3,21,-221
565770,2,19,-318
565771,8,-1,-295
565772,-16,-25,-217
565773,-45,-50,-248
565774,-78,0,-117
565775,-75,8,-163
565776,-26,16,-230
565777,-53,84,-262
565778,44,-2,-398
565779,50,-51,-298
565780,-8,-39,-191
565781,-66,-41,-206
565782,-112,-25,-146
565783,-21,-26,-172
565784,15,52,-259
565785,33,-9,-330
565786,41,-3,-316
565787,-42,-34,-284
565788,-55,-100,-198
565789,-106,-8,-86
565790,-46,12,-196
565791,-18,87,-221
565792,11,55,-312
565793,48,-23,-348
565794,-29,1,-235
565795,-14,-41,-219
565796,-77,-19,-123
565797,-5,17,-197
565798,18,15,-299
565799,70,-61,-329
565800,-19,-60,-222
565801,-36,-80,-161
565802,-54,-46,-139
565803,-43,38,-232
565804,12,-18,-324
565805,73,-82,-244
565806,12,-82,-199
565807,-44,-55,-174
565808,-44,12,-128
565809,1,29,-179
565810,8,1,-296
565811,1,-47,-266
565812,37,-1,-258
565813,-27,-15,-285
565814,-60,53,-181
565815,-10,13,-183
565816,-3,21,-250
565817,-32,20,-235
565818,58,20,-271
565819,-19,-11,-300
565820,16,-11,-243
565821,33,-20,-269
565822,-39,1,-248
565823,-68,-34,-197
565824,-32,-42,-206
565825,-34,35,-220
565826,15,12,-227
565827,9,0,-362
565828,29,-12,-298
565829,-1,-57,-202
565830,-49,-73,-200
565831,-58,-5,-149
565832,-14,34,-201
565833,20,56,-276
565834,48,26,-313
565835,21,39,-288
565836,-25,-52,-279
565837,-38,-56,-190
565838,-47,0,-148
565839,-15,34,-229
565840,-2,84,-231
565841,45,34,-296
565842,19,-14,-345
565843,-8,-24,-243
565844,-10,-69,-244
565845,-34,-101,-174
565846,-71,-45,-111
565847,-47,-37,-218
565848,-16,24,-222
565849,9,12,-245
565850,51,-57,-323
565851,-2,-112,-296
565852,-35,-139,-230
565853,-39,-123,-244
565854,-50,-53,-124
565855,-86,23,-140
565856,-32,-13,-242
565857,-41,15,-230
565858,33,-33,-280
565859,13,-63,-307
565860,-10,-68,-236
565861,-24,-7,-212
565862,-56,74,-153
565863,-12,90,-207
565864,-27,62,-247
565865,2,7,-292
565866,49,-15,-323
565867,6,-45,-254
565868,-37,-82,-244
565869,-45,-24,-161
565870,-82,24,-160
565871,-38,2,-202
565872,-6,27,-226
565873,19,7,-285
565874,38,-30,-357
565875,14,-22,-284
565876,-30,-58,-261
565877,-61,-74,-221
565878,-87,-19,-105
565879,-97,-31,-183
565880,-29,10,-212
565881,0,52,-243
565882,17,-12,-355
565883,29,16,-313
565884,-22,-4,-276
565885,-47,-78,-245
565886,-56,-41,-162
565887,-115,8,-154
565888,-84,17,-202
565889,-33,60,-228
565890,-9,82,-293
565891,37,35,-326
565892,12,1,-336
565893,-48,-46,-280
565894,-67,-122,-198
565895,-85,-31,-136
565896,-72,-29,-157
565897,-12,3,-197
565898,23,85,-257
565899,10,15,-315
565900,17,-20,-341
565901,15,-48,-271
565902,2,-88,-263
565903,25,-81,-200
565904,-59,-31,-183
565905,-113,3,-143
565906,-38,32,-190
565907,38,38,-243
565908,49,19,-280
565909,68,-4,-349
565910,-1,-8,-314
565911,-48,-52,-221
565912,-18,-58,-193
565913,-62,-28,-140
565914,-81,-6,-164
565915,-4,24,-226
565916,-8,69,-260
565917,54,-5,-315
565918,68,-12,-318
565919,1,-67,-278
565920,-14,-96,-210
565921,-32,-48,-135
565922,-30,-36,-146
565923,16,7,-205
565924,19,52,-259
565925,10,46,-302
565926,76,-18,-337
565927,49,-24,-308
565928,43,-67,-243
565929,15,-55,-169
565930,-59,15,-148
565931,-45,1,-175
565932,24,39,-211
565933,49,48,-322
565934,100,-22,-340
565935,35,4,-273
565936,-16,-56,-267
565937,-36,-65,-177
565938,-63,4,-128
565939,-35,-18,-161
565940,-1,-1,-199
565941,25,61,-258
565942,22,27,-305
565943,76,12,-329
565944,40,-31,-324
565945,-29,-92,-253
565946,-53,-57,-171
565947,-81,-11,-129
565948,-33,3,-193
565949,9,75,-225
565950,54,40,-308
565951,86,-7,-355
565952,59,-51,-259
565953,-13,-111,-247
565954,-68,-82,-155
565955,-67,12,-122
565956,23,22,-253
565957,29,62,-236
565958,62,-15,-346
565959,18,-73,-333
565960,-49,-102,-220
565961,-23,-133,-184
565962,-77,-59,-128
565963,-34,21,-184
565964,12,60,-243
565965,25,-16,-317
565966,50,-54,-309
565967,-12,-95,-264
565968,-23,-130,-226
565969,-75,-38,-98
565970,-36,-13,-211
565971,-4,82,-235
565972,43,28,-275
565973,49,-32,-377
565974,-27,-70,-243
565975,-24,-61,-228
565976,-52,-66,-175
565977,-61,5,-143
565978,-5,68,-233
565979,20,95,-263
565980,39,45,-282
565981,75,-40,-355
565982,-8,-21,-286
565983,-26,14,-222
565984,-27,-35,-210
565985,-83,-13,-118
565986,-48,41,-161
565987,11,79,-256
565988,13,64,-246
565989,58,20,-341
565990,53,7,-361
565991,-12,-9,-262
565992,-14,-66,-213
565993,-43,-65,-176
565994,-111,6,-145
565995,-38,84,-229
565996,-7,135,-275
565997,32,52,-289
565998,73,-24,-357
565999,-30,-51,-275
566000,-56,-59,-215
566001,-50,-40,-158
566002,-55,5,-176
566003,-24,41,-210
566004,-7,70,-238
566005,-32,2,-315
566006,12,-43,-319
566007,-2,-30,-292
566008,-33,-62,-241
566009,-55,-62,-203
566010,-82,-15,-159
566011,-95,0,-135
566012,-45,-5,-194
566013,-7,17,-260
566014,-17,11,-280
566015,27,-1,-331
566016,9,-3,-302
566017,-34,-44,-235
566018,-9,-69,-209
566019,-54,-35,-182
566020,-106,9,-158
566021,-18,42,-236
566022,3,66,-271
566023,64,31,-281
566024,74,-13,-331
566025,-4,-66,-260
566026,-43,-75,-187
566027,-103,-20,-140
566028,-103,20,-183
566029,30,39,-204
566030,56,19,-306
566031,83,-34,-355
566032,-12,-15,-249
566033,-62,-75,-246
566034,-59,-34,-137
566035,-36,2,-135
566036,51,-14,-231
566037,50,38,-220
566038,58,10,-323
566039,40,-31,-356
566040,-19,8,-232
566041,1,-31,-243
566042,-6,-63,-170
566043,-60,-33,-112
566044,-9,15,-202
566045,25,61,-262
